Логи трех прогонов: 512Мб,1Гб,2Гб,4Гб,8Гб,16Гб,32Гб,64Гб,128Гб.

32Мб,64Мб,128Мб,256Мб FAILED

C:\Users\User\rand>dieharder.exe -a -g 201 -f 512r.bin
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
 file_input_raw|                        512r.bin|  5.73e+07  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
# The file file_input_raw was rewound 28 times
             dab_dct| 256|     50000|       1|0.41300028|  PASSED
Preparing to run test 207.  ntuple = 0
# The file file_input_raw was rewound 28 times
        dab_filltree|  32|  15000000|       1|0.12991820|  PASSED
        dab_filltree|  32|  15000000|       1|0.49142480|  PASSED
Preparing to run test 208.  ntuple = 0
# The file file_input_raw was rewound 28 times
       dab_filltree2|   0|   5000000|       1|0.22716047|  PASSED
       dab_filltree2|   1|   5000000|       1|0.48475279|  PASSED
Preparing to run test 209.  ntuple = 0
# The file file_input_raw was rewound 28 times
        dab_monobit2|  12|  65000000|       1|0.04499931|  PASSED


C:\Users\User\rand>dieharder.exe -a -g 201 -f 16r.bin
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
 file_input_raw|                         16r.bin|  5.65e+07  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.42449942|  PASSED
      diehard_operm5|   0|   1000000|     100|0.50329727|  PASSED
  diehard_rank_32x32|   0|     40000|     100|0.75720234|  PASSED
    diehard_rank_6x8|   0|    100000|     100|0.55105651|  PASSED
   diehard_bitstream|   0|   2097152|     100|0.29432142|  PASSED
        diehard_opso|   0|   2097152|     100|0.33805479|  PASSED
        diehard_oqso|   0|   2097152|     100|0.58907334|  PASSED
         diehard_dna|   0|   2097152|     100|0.83335829|  PASSED
diehard_count_1s_str|   0|    256000|     100|0.52884125|  PASSED
diehard_count_1s_byt|   0|    256000|     100|0.76237191|  PASSED
 diehard_parking_lot|   0|     12000|     100|0.72327165|  PASSED
    diehard_2dsphere|   2|      8000|     100|0.94983628|  PASSED
    diehard_3dsphere|   3|      4000|     100|0.28179179|  PASSED
     diehard_squeeze|   0|    100000|     100|0.79902888|  PASSED
        diehard_sums|   0|       100|     100|0.04772185|  PASSED
        diehard_runs|   0|    100000|     100|0.56473867|  PASSED
        diehard_runs|   0|    100000|     100|0.82627410|  PASSED
       diehard_craps|   0|    200000|     100|0.65586721|  PASSED
       diehard_craps|   0|    200000|     100|0.99015849|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.46605793|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.97304143|  PASSED
         sts_monobit|   1|    100000|     100|0.39167958|  PASSED
            sts_runs|   2|    100000|     100|0.56266778|  PASSED
          sts_serial|   1|    100000|     100|0.96747189|  PASSED
          sts_serial|   2|    100000|     100|0.68515960|  PASSED
          sts_serial|   3|    100000|     100|0.47372934|  PASSED
          sts_serial|   3|    100000|     100|0.28505498|  PASSED
          sts_serial|   4|    100000|     100|0.84471029|  PASSED
          sts_serial|   4|    100000|     100|0.73011732|  PASSED
          sts_serial|   5|    100000|     100|0.93093202|  PASSED
          sts_serial|   5|    100000|     100|0.42641284|  PASSED
          sts_serial|   6|    100000|     100|0.76498589|  PASSED
          sts_serial|   6|    100000|     100|0.28989361|  PASSED
          sts_serial|   7|    100000|     100|0.74116006|  PASSED
          sts_serial|   7|    100000|     100|0.38813627|  PASSED
          sts_serial|   8|    100000|     100|0.23474440|  PASSED
          sts_serial|   8|    100000|     100|0.41421886|  PASSED
          sts_serial|   9|    100000|     100|0.29304028|  PASSED
          sts_serial|   9|    100000|     100|0.67837753|  PASSED
          sts_serial|  10|    100000|     100|0.44427701|  PASSED
          sts_serial|  10|    100000|     100|0.54773301|  PASSED
          sts_serial|  11|    100000|     100|0.01370965|  PASSED
          sts_serial|  11|    100000|     100|0.00383868|   WEAK
          sts_serial|  12|    100000|     100|0.46192960|  PASSED
          sts_serial|  12|    100000|     100|0.13627858|  PASSED
          sts_serial|  13|    100000|     100|0.26244038|  PASSED
          sts_serial|  13|    100000|     100|0.93207253|  PASSED
          sts_serial|  14|    100000|     100|0.40105076|  PASSED
          sts_serial|  14|    100000|     100|0.20569240|  PASSED
          sts_serial|  15|    100000|     100|0.65288735|  PASSED
          sts_serial|  15|    100000|     100|0.04824728|  PASSED
          sts_serial|  16|    100000|     100|0.27954670|  PASSED
          sts_serial|  16|    100000|     100|0.13631346|  PASSED
         rgb_bitdist|   1|    100000|     100|0.99334501|  PASSED
         rgb_bitdist|   2|    100000|     100|0.65940431|  PASSED
         rgb_bitdist|   3|    100000|     100|0.35442727|  PASSED
         rgb_bitdist|   4|    100000|     100|0.52856342|  PASSED
         rgb_bitdist|   5|    100000|     100|0.47312542|  PASSED
         rgb_bitdist|   6|    100000|     100|0.09240496|  PASSED
         rgb_bitdist|   7|    100000|     100|0.56503900|  PASSED
         rgb_bitdist|   8|    100000|     100|0.98712411|  PASSED
         rgb_bitdist|   9|    100000|     100|0.08178905|  PASSED
# The file file_input_raw was rewound 1 times
         rgb_bitdist|  10|    100000|     100|0.21496986|  PASSED
# The file file_input_raw was rewound 1 times
         rgb_bitdist|  11|    100000|     100|0.17958383|  PASSED
# The file file_input_raw was rewound 1 times
         rgb_bitdist|  12|    100000|     100|0.77531318|  PASSED
# The file file_input_raw was rewound 1 times
rgb_minimum_distance|   2|     10000|    1000|0.77050516|  PASSED
# The file file_input_raw was rewound 1 times
rgb_minimum_distance|   3|     10000|    1000|0.69536648|  PASSED
# The file file_input_raw was rewound 1 times
rgb_minimum_distance|   4|     10000|    1000|0.88063113|  PASSED
# The file file_input_raw was rewound 1 times
rgb_minimum_distance|   5|     10000|    1000|0.64073280|  PASSED
# The file file_input_raw was rewound 1 times
    rgb_permutations|   2|    100000|     100|0.97789246|  PASSED
# The file file_input_raw was rewound 1 times
    rgb_permutations|   3|    100000|     100|0.65021489|  PASSED
# The file file_input_raw was rewound 1 times
    rgb_permutations|   4|    100000|     100|0.30701144|  PASSED
# The file file_input_raw was rewound 1 times
    rgb_permutations|   5|    100000|     100|0.44592784|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|   0|   1000000|     100|0.09661606|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|   1|   1000000|     100|0.56294933|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|   2|   1000000|     100|0.77673661|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|   3|   1000000|     100|0.99107866|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|   4|   1000000|     100|0.92899464|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|   5|   1000000|     100|0.38004564|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|   6|   1000000|     100|0.99070618|  PASSED
# The file file_input_raw was rewound 2 times
      rgb_lagged_sum|   7|   1000000|     100|0.67236606|  PASSED
# The file file_input_raw was rewound 2 times
      rgb_lagged_sum|   8|   1000000|     100|0.40813930|  PASSED
# The file file_input_raw was rewound 2 times
      rgb_lagged_sum|   9|   1000000|     100|0.70926153|  PASSED
# The file file_input_raw was rewound 2 times
      rgb_lagged_sum|  10|   1000000|     100|0.11057031|  PASSED
# The file file_input_raw was rewound 3 times
      rgb_lagged_sum|  11|   1000000|     100|0.17369196|  PASSED
# The file file_input_raw was rewound 3 times
      rgb_lagged_sum|  12|   1000000|     100|0.89827746|  PASSED
# The file file_input_raw was rewound 3 times
      rgb_lagged_sum|  13|   1000000|     100|0.39856086|  PASSED
# The file file_input_raw was rewound 3 times
      rgb_lagged_sum|  14|   1000000|     100|0.56778355|  PASSED
# The file file_input_raw was rewound 4 times
      rgb_lagged_sum|  15|   1000000|     100|0.54794686|  PASSED
# The file file_input_raw was rewound 4 times
      rgb_lagged_sum|  16|   1000000|     100|0.71027556|  PASSED
# The file file_input_raw was rewound 5 times
      rgb_lagged_sum|  17|   1000000|     100|0.65779380|  PASSED
# The file file_input_raw was rewound 5 times
      rgb_lagged_sum|  18|   1000000|     100|0.85952080|  PASSED
# The file file_input_raw was rewound 6 times
      rgb_lagged_sum|  19|   1000000|     100|0.88246720|  PASSED
# The file file_input_raw was rewound 6 times
      rgb_lagged_sum|  20|   1000000|     100|0.71614869|  PASSED
# The file file_input_raw was rewound 7 times
      rgb_lagged_sum|  21|   1000000|     100|0.72764997|  PASSED
# The file file_input_raw was rewound 7 times
      rgb_lagged_sum|  22|   1000000|     100|0.03867908|  PASSED
# The file file_input_raw was rewound 8 times
      rgb_lagged_sum|  23|   1000000|     100|0.70394744|  PASSED
# The file file_input_raw was rewound 8 times
      rgb_lagged_sum|  24|   1000000|     100|0.76967791|  PASSED
# The file file_input_raw was rewound 9 times
      rgb_lagged_sum|  25|   1000000|     100|0.97533680|  PASSED
# The file file_input_raw was rewound 9 times
      rgb_lagged_sum|  26|   1000000|     100|0.87897804|  PASSED
# The file file_input_raw was rewound 10 times
      rgb_lagged_sum|  27|   1000000|     100|0.85588417|  PASSED
# The file file_input_raw was rewound 11 times
      rgb_lagged_sum|  28|   1000000|     100|0.15199634|  PASSED
# The file file_input_raw was rewound 12 times
      rgb_lagged_sum|  29|   1000000|     100|0.72838789|  PASSED
# The file file_input_raw was rewound 12 times
      rgb_lagged_sum|  30|   1000000|     100|0.09784137|  PASSED
# The file file_input_raw was rewound 13 times
      rgb_lagged_sum|  31|   1000000|     100|0.00575570|  PASSED
# The file file_input_raw was rewound 14 times
      rgb_lagged_sum|  32|   1000000|     100|0.25871199|  PASSED
# The file file_input_raw was rewound 14 times
     rgb_kstest_test|   0|     10000|    1000|0.90689957|  PASSED
# The file file_input_raw was rewound 14 times
     dab_bytedistrib|   0|  51200000|       1|0.91349942|  PASSED
# The file file_input_raw was rewound 14 times
             dab_dct| 256|     50000|       1|0.82675797|  PASSED
Preparing to run test 207.  ntuple = 0
# The file file_input_raw was rewound 14 times
        dab_filltree|  32|  15000000|       1|0.94168226|  PASSED
        dab_filltree|  32|  15000000|       1|0.44397321|  PASSED
Preparing to run test 208.  ntuple = 0
# The file file_input_raw was rewound 14 times
       dab_filltree2|   0|   5000000|       1|0.42802049|  PASSED
       dab_filltree2|   1|   5000000|       1|0.41404873|  PASSED
Preparing to run test 209.  ntuple = 0
# The file file_input_raw was rewound 14 times
        dab_monobit2|  12|  65000000|       1|0.85232370|  PASSED


C:\Users\User\rand>dieharder.exe -a -g 201 -f 32r.bin
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
 file_input_raw|                         32r.bin|  5.39e+07  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.99476899|  PASSED
      diehard_operm5|   0|   1000000|     100|0.23238034|  PASSED
  diehard_rank_32x32|   0|     40000|     100|0.84969220|  PASSED
    diehard_rank_6x8|   0|    100000|     100|0.80351908|  PASSED
   diehard_bitstream|   0|   2097152|     100|0.69907409|  PASSED
        diehard_opso|   0|   2097152|     100|0.03891008|  PASSED
        diehard_oqso|   0|   2097152|     100|0.61656588|  PASSED
         diehard_dna|   0|   2097152|     100|0.46870565|  PASSED
diehard_count_1s_str|   0|    256000|     100|0.84599455|  PASSED
diehard_count_1s_byt|   0|    256000|     100|0.90029223|  PASSED
 diehard_parking_lot|   0|     12000|     100|0.76094232|  PASSED
    diehard_2dsphere|   2|      8000|     100|0.12212777|  PASSED
    diehard_3dsphere|   3|      4000|     100|0.99838183|   WEAK
     diehard_squeeze|   0|    100000|     100|0.56013592|  PASSED
        diehard_sums|   0|       100|     100|0.00573223|  PASSED
        diehard_runs|   0|    100000|     100|0.68377491|  PASSED
        diehard_runs|   0|    100000|     100|0.71576290|  PASSED
       diehard_craps|   0|    200000|     100|0.76519318|  PASSED
       diehard_craps|   0|    200000|     100|0.27042965|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.97287930|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.89818718|  PASSED
         sts_monobit|   1|    100000|     100|0.75526301|  PASSED
            sts_runs|   2|    100000|     100|0.92646860|  PASSED
          sts_serial|   1|    100000|     100|0.56273298|  PASSED
          sts_serial|   2|    100000|     100|0.39022050|  PASSED
          sts_serial|   3|    100000|     100|0.54002576|  PASSED
          sts_serial|   3|    100000|     100|0.30786326|  PASSED
          sts_serial|   4|    100000|     100|0.82719008|  PASSED
          sts_serial|   4|    100000|     100|0.84889449|  PASSED
          sts_serial|   5|    100000|     100|0.41722437|  PASSED
          sts_serial|   5|    100000|     100|0.90094091|  PASSED
          sts_serial|   6|    100000|     100|0.16133554|  PASSED
          sts_serial|   6|    100000|     100|0.88594507|  PASSED
          sts_serial|   7|    100000|     100|0.43401406|  PASSED
          sts_serial|   7|    100000|     100|0.03977186|  PASSED
          sts_serial|   8|    100000|     100|0.68852139|  PASSED
          sts_serial|   8|    100000|     100|0.64656560|  PASSED
          sts_serial|   9|    100000|     100|0.88168843|  PASSED
          sts_serial|   9|    100000|     100|0.50124780|  PASSED
          sts_serial|  10|    100000|     100|0.83033210|  PASSED
          sts_serial|  10|    100000|     100|0.63666884|  PASSED
          sts_serial|  11|    100000|     100|0.88849545|  PASSED
          sts_serial|  11|    100000|     100|0.74377267|  PASSED
          sts_serial|  12|    100000|     100|0.65715936|  PASSED
          sts_serial|  12|    100000|     100|0.93568202|  PASSED
          sts_serial|  13|    100000|     100|0.28028561|  PASSED
          sts_serial|  13|    100000|     100|0.05872324|  PASSED
          sts_serial|  14|    100000|     100|0.80395027|  PASSED
          sts_serial|  14|    100000|     100|0.65429930|  PASSED
          sts_serial|  15|    100000|     100|0.43932290|  PASSED
          sts_serial|  15|    100000|     100|0.53889344|  PASSED
          sts_serial|  16|    100000|     100|0.30444709|  PASSED
          sts_serial|  16|    100000|     100|0.04289201|  PASSED
         rgb_bitdist|   1|    100000|     100|0.74005281|  PASSED
         rgb_bitdist|   2|    100000|     100|0.11579283|  PASSED
         rgb_bitdist|   3|    100000|     100|0.39707652|  PASSED
         rgb_bitdist|   4|    100000|     100|0.03271940|  PASSED
         rgb_bitdist|   5|    100000|     100|0.69084554|  PASSED
         rgb_bitdist|   6|    100000|     100|0.88915208|  PASSED
         rgb_bitdist|   7|    100000|     100|0.77878859|  PASSED
         rgb_bitdist|   8|    100000|     100|0.81200114|  PASSED
         rgb_bitdist|   9|    100000|     100|0.10356243|  PASSED
         rgb_bitdist|  10|    100000|     100|0.81828185|  PASSED
         rgb_bitdist|  11|    100000|     100|0.10126427|  PASSED
         rgb_bitdist|  12|    100000|     100|0.29859261|  PASSED
rgb_minimum_distance|   2|     10000|    1000|0.51860046|  PASSED
rgb_minimum_distance|   3|     10000|    1000|0.37823987|  PASSED
rgb_minimum_distance|   4|     10000|    1000|0.36364453|  PASSED
rgb_minimum_distance|   5|     10000|    1000|0.67557203|  PASSED
    rgb_permutations|   2|    100000|     100|0.65247562|  PASSED
    rgb_permutations|   3|    100000|     100|0.97170734|  PASSED
    rgb_permutations|   4|    100000|     100|0.39892059|  PASSED
    rgb_permutations|   5|    100000|     100|0.61478429|  PASSED
      rgb_lagged_sum|   0|   1000000|     100|0.53661383|  PASSED
      rgb_lagged_sum|   1|   1000000|     100|0.99536313|   WEAK
      rgb_lagged_sum|   2|   1000000|     100|0.06153341|  PASSED
      rgb_lagged_sum|   3|   1000000|     100|0.03969150|  PASSED
      rgb_lagged_sum|   4|   1000000|     100|0.26343301|  PASSED
      rgb_lagged_sum|   5|   1000000|     100|0.98605816|  PASSED
      rgb_lagged_sum|   6|   1000000|     100|0.90070503|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|   7|   1000000|     100|0.95776849|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|   8|   1000000|     100|0.86315783|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|   9|   1000000|     100|0.67094287|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|  10|   1000000|     100|0.92903513|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|  11|   1000000|     100|0.89509960|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|  12|   1000000|     100|0.50196688|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|  13|   1000000|     100|0.98819326|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|  14|   1000000|     100|0.87073435|  PASSED
# The file file_input_raw was rewound 2 times
      rgb_lagged_sum|  15|   1000000|     100|0.04014793|  PASSED
# The file file_input_raw was rewound 2 times
      rgb_lagged_sum|  16|   1000000|     100|0.35215746|  PASSED
# The file file_input_raw was rewound 2 times
      rgb_lagged_sum|  17|   1000000|     100|0.28335435|  PASSED
# The file file_input_raw was rewound 2 times
      rgb_lagged_sum|  18|   1000000|     100|0.99376028|  PASSED
# The file file_input_raw was rewound 3 times
      rgb_lagged_sum|  19|   1000000|     100|0.03524641|  PASSED
# The file file_input_raw was rewound 3 times
      rgb_lagged_sum|  20|   1000000|     100|0.89519970|  PASSED
# The file file_input_raw was rewound 3 times
      rgb_lagged_sum|  21|   1000000|     100|0.77651737|  PASSED
# The file file_input_raw was rewound 3 times
      rgb_lagged_sum|  22|   1000000|     100|0.59232754|  PASSED
# The file file_input_raw was rewound 4 times
      rgb_lagged_sum|  23|   1000000|     100|0.05962065|  PASSED
# The file file_input_raw was rewound 4 times
      rgb_lagged_sum|  24|   1000000|     100|0.73925558|  PASSED
# The file file_input_raw was rewound 4 times
      rgb_lagged_sum|  25|   1000000|     100|0.90660986|  PASSED
# The file file_input_raw was rewound 4 times
      rgb_lagged_sum|  26|   1000000|     100|0.92640510|  PASSED
# The file file_input_raw was rewound 5 times
      rgb_lagged_sum|  27|   1000000|     100|0.31903045|  PASSED
# The file file_input_raw was rewound 5 times
      rgb_lagged_sum|  28|   1000000|     100|0.91669264|  PASSED
# The file file_input_raw was rewound 6 times
      rgb_lagged_sum|  29|   1000000|     100|0.27976799|  PASSED
# The file file_input_raw was rewound 6 times
      rgb_lagged_sum|  30|   1000000|     100|0.13671750|  PASSED
# The file file_input_raw was rewound 6 times
      rgb_lagged_sum|  31|   1000000|     100|0.11464630|  PASSED
# The file file_input_raw was rewound 7 times
      rgb_lagged_sum|  32|   1000000|     100|0.85150444|  PASSED
# The file file_input_raw was rewound 7 times
     rgb_kstest_test|   0|     10000|    1000|0.18040236|  PASSED
# The file file_input_raw was rewound 7 times
     dab_bytedistrib|   0|  51200000|       1|0.22342807|  PASSED
# The file file_input_raw was rewound 7 times
             dab_dct| 256|     50000|       1|0.34654502|  PASSED
Preparing to run test 207.  ntuple = 0
# The file file_input_raw was rewound 7 times
        dab_filltree|  32|  15000000|       1|0.37383596|  PASSED
        dab_filltree|  32|  15000000|       1|0.31809980|  PASSED
Preparing to run test 208.  ntuple = 0
# The file file_input_raw was rewound 7 times
       dab_filltree2|   0|   5000000|       1|0.00220575|   WEAK
       dab_filltree2|   1|   5000000|       1|0.25779094|  PASSED
Preparing to run test 209.  ntuple = 0
# The file file_input_raw was rewound 7 times
        dab_monobit2|  12|  65000000|       1|0.55837348|  PASSED

C:\Users\User\rand>dieharder.exe -a -g 201 -f 64r.bin
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
 file_input_raw|                         64r.bin|  5.59e+07  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.52196977|  PASSED
      diehard_operm5|   0|   1000000|     100|0.63969674|  PASSED
  diehard_rank_32x32|   0|     40000|     100|0.32489522|  PASSED
    diehard_rank_6x8|   0|    100000|     100|0.08308950|  PASSED
   diehard_bitstream|   0|   2097152|     100|0.62272734|  PASSED
        diehard_opso|   0|   2097152|     100|0.56836357|  PASSED
        diehard_oqso|   0|   2097152|     100|0.24867488|  PASSED
         diehard_dna|   0|   2097152|     100|0.87328341|  PASSED
diehard_count_1s_str|   0|    256000|     100|0.64034984|  PASSED
diehard_count_1s_byt|   0|    256000|     100|0.97261993|  PASSED
 diehard_parking_lot|   0|     12000|     100|0.42137346|  PASSED
    diehard_2dsphere|   2|      8000|     100|0.84818423|  PASSED
    diehard_3dsphere|   3|      4000|     100|0.12189610|  PASSED
     diehard_squeeze|   0|    100000|     100|0.08774327|  PASSED
        diehard_sums|   0|       100|     100|0.82050981|  PASSED
        diehard_runs|   0|    100000|     100|0.33858226|  PASSED
        diehard_runs|   0|    100000|     100|0.84477300|  PASSED
       diehard_craps|   0|    200000|     100|0.87190895|  PASSED
       diehard_craps|   0|    200000|     100|0.06751523|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.17321448|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.49385964|  PASSED
         sts_monobit|   1|    100000|     100|0.33742300|  PASSED
            sts_runs|   2|    100000|     100|0.60024734|  PASSED
          sts_serial|   1|    100000|     100|0.30940588|  PASSED
          sts_serial|   2|    100000|     100|0.49341933|  PASSED
          sts_serial|   3|    100000|     100|0.59528239|  PASSED
          sts_serial|   3|    100000|     100|0.44915856|  PASSED
          sts_serial|   4|    100000|     100|0.90673931|  PASSED
          sts_serial|   4|    100000|     100|0.56323371|  PASSED
          sts_serial|   5|    100000|     100|0.68738090|  PASSED
          sts_serial|   5|    100000|     100|0.30372362|  PASSED
          sts_serial|   6|    100000|     100|0.05076106|  PASSED
          sts_serial|   6|    100000|     100|0.24074782|  PASSED
          sts_serial|   7|    100000|     100|0.04630753|  PASSED
          sts_serial|   7|    100000|     100|0.29168021|  PASSED
          sts_serial|   8|    100000|     100|0.10795274|  PASSED
          sts_serial|   8|    100000|     100|0.86958042|  PASSED
          sts_serial|   9|    100000|     100|0.04021942|  PASSED
          sts_serial|   9|    100000|     100|0.48538042|  PASSED
          sts_serial|  10|    100000|     100|0.31952344|  PASSED
          sts_serial|  10|    100000|     100|0.24931747|  PASSED
          sts_serial|  11|    100000|     100|0.23849637|  PASSED
          sts_serial|  11|    100000|     100|0.79029773|  PASSED
          sts_serial|  12|    100000|     100|0.20817523|  PASSED
          sts_serial|  12|    100000|     100|0.81087038|  PASSED
          sts_serial|  13|    100000|     100|0.34201556|  PASSED
          sts_serial|  13|    100000|     100|0.87776201|  PASSED
          sts_serial|  14|    100000|     100|0.95603955|  PASSED
          sts_serial|  14|    100000|     100|0.59973294|  PASSED
          sts_serial|  15|    100000|     100|0.53685622|  PASSED
          sts_serial|  15|    100000|     100|0.45717468|  PASSED
          sts_serial|  16|    100000|     100|0.61596769|  PASSED
          sts_serial|  16|    100000|     100|0.42424868|  PASSED
         rgb_bitdist|   1|    100000|     100|0.42026871|  PASSED
         rgb_bitdist|   2|    100000|     100|0.15657453|  PASSED
         rgb_bitdist|   3|    100000|     100|0.61950314|  PASSED
         rgb_bitdist|   4|    100000|     100|0.98856501|  PASSED
         rgb_bitdist|   5|    100000|     100|0.34606159|  PASSED
         rgb_bitdist|   6|    100000|     100|0.01195731|  PASSED
         rgb_bitdist|   7|    100000|     100|0.72259471|  PASSED
         rgb_bitdist|   8|    100000|     100|0.69167202|  PASSED
         rgb_bitdist|   9|    100000|     100|0.04815084|  PASSED
         rgb_bitdist|  10|    100000|     100|0.05752206|  PASSED
         rgb_bitdist|  11|    100000|     100|0.79053776|  PASSED
         rgb_bitdist|  12|    100000|     100|0.75295377|  PASSED
rgb_minimum_distance|   2|     10000|    1000|0.24796311|  PASSED
rgb_minimum_distance|   3|     10000|    1000|0.60089117|  PASSED
rgb_minimum_distance|   4|     10000|    1000|0.81956118|  PASSED
rgb_minimum_distance|   5|     10000|    1000|0.59125917|  PASSED
    rgb_permutations|   2|    100000|     100|0.84085898|  PASSED
    rgb_permutations|   3|    100000|     100|0.52050299|  PASSED
    rgb_permutations|   4|    100000|     100|0.12393634|  PASSED
    rgb_permutations|   5|    100000|     100|0.70506591|  PASSED
      rgb_lagged_sum|   0|   1000000|     100|0.67891987|  PASSED
      rgb_lagged_sum|   1|   1000000|     100|0.81576113|  PASSED
      rgb_lagged_sum|   2|   1000000|     100|0.23591797|  PASSED
      rgb_lagged_sum|   3|   1000000|     100|0.23383504|  PASSED
      rgb_lagged_sum|   4|   1000000|     100|0.85563945|  PASSED
      rgb_lagged_sum|   5|   1000000|     100|0.77399872|  PASSED
      rgb_lagged_sum|   6|   1000000|     100|0.32100572|  PASSED
      rgb_lagged_sum|   7|   1000000|     100|0.78870421|  PASSED
      rgb_lagged_sum|   8|   1000000|     100|0.93953849|  PASSED
      rgb_lagged_sum|   9|   1000000|     100|0.13537870|  PASSED
      rgb_lagged_sum|  10|   1000000|     100|0.98506834|  PASSED
      rgb_lagged_sum|  11|   1000000|     100|0.45127345|  PASSED
      rgb_lagged_sum|  12|   1000000|     100|0.75655118|  PASSED
      rgb_lagged_sum|  13|   1000000|     100|0.52096349|  PASSED
      rgb_lagged_sum|  14|   1000000|     100|0.67535869|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|  15|   1000000|     100|0.04300966|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|  16|   1000000|     100|0.61997065|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|  17|   1000000|     100|0.99179497|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|  18|   1000000|     100|0.33749840|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|  19|   1000000|     100|0.15185372|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|  20|   1000000|     100|0.90465051|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|  21|   1000000|     100|0.99337710|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|  22|   1000000|     100|0.48255812|  PASSED
# The file file_input_raw was rewound 2 times
      rgb_lagged_sum|  23|   1000000|     100|0.08987121|  PASSED
# The file file_input_raw was rewound 2 times
      rgb_lagged_sum|  24|   1000000|     100|0.47162377|  PASSED
# The file file_input_raw was rewound 2 times
      rgb_lagged_sum|  25|   1000000|     100|0.91541845|  PASSED
# The file file_input_raw was rewound 2 times
      rgb_lagged_sum|  26|   1000000|     100|0.94095355|  PASSED
# The file file_input_raw was rewound 2 times
      rgb_lagged_sum|  27|   1000000|     100|0.53415403|  PASSED
# The file file_input_raw was rewound 2 times
      rgb_lagged_sum|  28|   1000000|     100|0.50939481|  PASSED
# The file file_input_raw was rewound 3 times
      rgb_lagged_sum|  29|   1000000|     100|0.28576066|  PASSED
# The file file_input_raw was rewound 3 times
      rgb_lagged_sum|  30|   1000000|     100|0.92998512|  PASSED
# The file file_input_raw was rewound 3 times
      rgb_lagged_sum|  31|   1000000|     100|0.43580150|  PASSED
# The file file_input_raw was rewound 3 times
      rgb_lagged_sum|  32|   1000000|     100|0.74136661|  PASSED
# The file file_input_raw was rewound 3 times
     rgb_kstest_test|   0|     10000|    1000|0.45697063|  PASSED
# The file file_input_raw was rewound 3 times
     dab_bytedistrib|   0|  51200000|       1|0.01830277|  PASSED
# The file file_input_raw was rewound 3 times
             dab_dct| 256|     50000|       1|0.95586075|  PASSED
Preparing to run test 207.  ntuple = 0
# The file file_input_raw was rewound 3 times
        dab_filltree|  32|  15000000|       1|0.35552141|  PASSED
        dab_filltree|  32|  15000000|       1|0.88744725|  PASSED
